Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
7274,2023-12-24,Bob,East,71082.06,14,Clothing,3769.21,5077.29,New,0.08,Bank Transfer,Online,East-Bob
2796,2023-08-25,Charlie,East,24241.2,12,Furniture,1641.75,2020.1,Returning,0.04,Cash,Online,East-Charlie
2768,2023-12-10,David,South,213042.06,33,Clothing,4988.9,6455.82,New,0.16,Cash,Online,South-David
1525,2023-11-02,Alice,North,26707.5,25,Electronics,763.55,1068.3,New,0.16,Bank Transfer,Online,North-Alice
9756,2023-04-21,Bob,South,240647.04,48,Furniture,3581.46,5013.48,New,0.19,Credit Card,Retail,South-Bob
9354,2023-03-03,Bob,West,62068.72,14,Clothing,3829.5,4433.48,New,0.29,Cash,Retail,West-Bob
1079,2023-05-17,Bob,East,127560.84,41,Furniture,2583.94,3111.24,Returning,0.07,Bank Transfer,Online,East-Bob
5284,2023-02-14,Eve,North,13208.8,16,Clothing,708.12,825.55,New,0.26,Bank Transfer,Retail,North-Eve
4735,2023-05-21,Bob,South,9678.89,13,Clothing,556.36,744.53,New,0.29,Cash,Online,South-Bob
3996,2023-12-24,Eve,West,44142.84,21,Food,1504.42,2102.04,New,0.27,Cash,Retail,West-Eve
6417,2023-06-13,Bob,South,76782.16,13,Electronics,4486.25,5906.32,Returning,0.08,Credit Card,Retail,South-Bob
8867,2023-11-08,Bob,East,75809.14,11,Clothing,4634.03,6891.74,Returning,0.02,Cash,Retail,East-Bob
2613,2023-06-15,Alice,South,194575.92,44,Food,3279.84,4422.18,Returning,0.14,Cash,Retail,South-Alice
4627,2023-09-13,David,North,24152.59,11,Furniture,1518.83,2195.69,Returning,0.13,Credit Card,Retail,North-David
7233,2023-08-03,Charlie,East,96519.87,27,Food,2512.25,3574.81,New,0.24,Credit Card,Retail,East-Charlie
5354,2023-01-02,Eve,North,133856.45,35,Clothing,3051.9,3824.47,New,0.06,Cash,Retail,North-Eve
2077,2023-09-25,Charlie,East,2685.24,6,Furniture,353.17,447.54,New,0.17,Bank Transfer,Retail,East-Charlie
5935,2023-06-16,Bob,North,111608.64,16,Clothing,4978.96,6975.54,New,0.13,Bank Transfer,Online,North-Bob
9549,2023-11-15,Eve,West,13096.26,2,Furniture,4869.31,6548.13,New,0.25,Credit Card,Online,West-Eve
6820,2023-01-08,Eve,North,68719.84,16,Furniture,3681.78,4294.99,New,0.3,Bank Transfer,Online,North-Eve
9336,2023-12-11,Alice,West,159080.88,42,Furniture,2734.84,3787.64,New,0.28,Cash,Retail,West-Alice
5612,2023-08-28,Eve,West,86342.46,38,Electronics,1540.12,2272.17,Returning,0.15,Credit Card,Online,West-Eve
8606,2023-11-20,Charlie,North,41504.75,35,Food,969.67,1185.85,New,0.1,Bank Transfer,Retail,North-Charlie
1688,2023-07-05,Eve,East,32479.25,5,Furniture,4548.68,6495.85,New,0.24,Bank Transfer,Retail,East-Eve
7998,2023-11-07,Alice,East,74903.52,48,Furniture,1342.7,1560.49,Returning,0.07,Cash,Retail,East-Alice
6587,2023-11-09,Eve,South,24762.27,39,Electronics,561.75,634.93,Returning,0.17,Bank Transfer,Retail,South-Eve
9415,2023-08-30,Charlie,South,61519.36,32,Food,1487.64,1922.48,Returning,0.23,Cash,Retail,South-Charlie
7019,2023-03-02,David,West,20737.0,50,Food,333.53,414.74,Returning,0.03,Bank Transfer,Retail,West-David
2452,2023-05-25,David,South,5086.58,1,Food,3824.31,5086.58,New,0.24,Credit Card,Retail,South-David
8529,2023-10-16,Bob,North,92324.7,18,Electronics,3460.87,5129.15,New,0.1,Bank Transfer,Online,North-Bob
3661,2023-03-19,Charlie,North,23715.12,24,Furniture,737.45,988.13,Returning,0.15,Cash,Online,North-Charlie
2163,2023-05-05,David,East,114872.48,38,Clothing,2371.68,3022.96,New,0.2,Cash,Retail,East-David
6809,2023-10-08,David,West,78135.33,21,Food,2794.92,3720.73,New,0.09,Bank Transfer,Online,West-David
2068,2023-03-18,Bob,West,99005.28,24,Food,2957.21,4125.22,New,0.23,Bank Transfer,Online,West-Bob
9600,2023-04-07,David,East,194674.3,46,Food,3561.16,4232.05,New,0.1,Cash,Online,East-David
5105,2023-09-18,Charlie,North,38242.32,8,Clothing,3833.86,4780.29,New,0.04,Cash,Retail,North-Charlie
9894,2023-10-15,Alice,West,153166.26,34,Furniture,3069.78,4504.89,New,0.23,Bank Transfer,Online,West-Alice
7465,2023-10-23,Eve,South,111908.11,23,Food,3764.74,4865.57,Returning,0.28,Bank Transfer,Online,South-Eve
5637,2023-11-28,Alice,West,150036.3,30,Food,3893.78,5001.21,New,0.02,Cash,Online,West-Alice
4303,2023-03-18,David,West,168343.2,48,Electronics,2543.23,3507.15,Returning,0.16,Cash,Retail,West-David
4107,2023-09-11,Bob,East,145586.49,37,Food,2674.5,3934.77,Returning,0.01,Cash,Online,East-Bob
9024,2023-12-22,Alice,North,31110.66,9,Furniture,2532.84,3456.74,Returning,0.08,Credit Card,Online,North-Alice
4802,2023-01-31,Bob,West,124798.87,31,Food,3344.29,4025.77,New,0.18,Cash,Retail,West-Bob
8181,2023-02-11,David,North,1370.6,7,Furniture,162.43,195.8,Returning,0.19,Credit Card,Online,North-David
4089,2023-11-18,Alice,East,207909.24,42,Furniture,3331.47,4950.22,Returning,0.07,Credit Card,Online,East-Alice
5702,2023-11-20,Alice,West,200941.2,45,Food,3990.1,4465.36,Returning,0.0,Bank Transfer,Retail,West-Alice
3815,2023-05-28,Bob,East,148522.43,49,Clothing,2203.64,3031.07,New,0.23,Bank Transfer,Online,East-Bob
4642,2023-01-11,Eve,West,7584.75,5,Food,1236.14,1516.95,New,0.3,Bank Transfer,Retail,West-Eve
8615,2023-01-24,Alice,North,171328.64,32,Food,4547.08,5354.02,New,0.29,Cash,Retail,North-Alice
6325,2023-01-25,David,West,14220.78,6,Food,1956.47,2370.13,New,0.21,Bank Transfer,Retail,West-David
2154,2023-05-15,David,South,73464.6,22,Food,2667.29,3339.3,New,0.06,Bank Transfer,Retail,South-David
2635,2023-09-22,Alice,South,163887.85,35,Food,4144.79,4682.51,Returning,0.04,Credit Card,Retail,South-Alice
7790,2023-06-13,Eve,East,7420.44,4,Electronics,1473.37,1855.11,New,0.03,Cash,Retail,East-Eve
2426,2023-10-25,Bob,West,222773.54,43,Furniture,4059.23,5180.78,New,0.28,Credit Card,Online,West-Bob
6238,2023-05-21,Bob,West,123795.0,27,Furniture,3112.73,4585.0,New,0.01,Cash,Online,West-Bob
7480,2023-05-09,Eve,East,21111.84,16,Food,887.4,1319.49,Returning,0.03,Bank Transfer,Online,East-Eve
2927,2023-09-28,David,West,105798.6,20,Electronics,3886.71,5289.93,Returning,0.16,Bank Transfer,Retail,West-David
6292,2023-10-23,David,West,94427.4,30,Clothing,2347.03,3147.58,New,0.1,Credit Card,Retail,West-David
8742,2023-04-24,Eve,North,190519.2,45,Furniture,3749.26,4233.76,New,0.29,Bank Transfer,Retail,North-Eve
9157,2023-08-10,Alice,West,75413.28,19,Electronics,3235.68,3969.12,Returning,0.1,Bank Transfer,Retail,West-Alice
6140,2023-02-20,Alice,East,31620.38,11,Furniture,2476.5,2874.58,New,0.27,Cash,Online,East-Alice
3326,2023-04-02,Charlie,North,123817.4,35,Food,3084.33,3537.64,New,0.25,Cash,Retail,North-Charlie
3243,2023-06-08,Charlie,West,113622.95,35,Food,2872.61,3246.37,New,0.0,Cash,Online,West-Charlie
8536,2023-09-22,Eve,East,40080.3,30,Food,1155.71,1336.01,New,0.12,Cash,Online,East-Eve
4935,2023-03-10,Alice,North,39416.96,22,Furniture,1478.26,1791.68,New,0.03,Bank Transfer,Online,North-Alice
4707,2023-07-12,Alice,West,31061.94,26,Food,1029.65,1194.69,New,0.1,Bank Transfer,Online,West-Alice
4346,2023-03-10,Eve,South,67256.0,20,Clothing,2915.76,3362.8,Returning,0.07,Credit Card,Online,South-Eve
4062,2023-06-05,David,East,36293.25,15,Clothing,2186.75,2419.55,New,0.29,Cash,Online,East-David
6706,2023-03-05,Bob,East,22134.88,4,Food,4240.77,5533.72,Returning,0.07,Cash,Online,East-Bob
9026,2023-10-11,Charlie,North,9985.97,17,Electronics,481.68,587.41,Returning,0.17,Cash,Retail,North-Charlie
7333,2023-02-25,Charlie,West,118236.02,34,Clothing,3012.5,3477.53,Returning,0.04,Cash,Retail,West-Charlie
5956,2023-09-03,Bob,North,39062.07,9,Clothing,2899.2,4340.23,New,0.06,Cash,Online,North-Bob
8222,2023-07-19,Charlie,East,125326.98,18,Food,4983.05,6962.61,Returning,0.22,Cash,Retail,East-Charlie
6428,2023-05-17,Bob,West,16075.85,7,Food,1771.92,2296.55,New,0.12,Bank Transfer,Online,West-Bob
1956,2023-09-29,Alice,East,78461.76,39,Clothing,1644.78,2011.84,New,0.14,Bank Transfer,Retail,East-Alice
6789,2023-01-03,David,South,133488.96,24,Electronics,3999.64,5562.04,Returning,0.13,Bank Transfer,Online,South-David
3374,2023-09-19,Eve,West,49937.91,11,Clothing,3125.07,4539.81,Returning,0.02,Cash,Online,West-Eve
6272,2023-06-12,Bob,West,36473.94,18,Clothing,1520.64,2026.33,New,0.12,Credit Card,Online,West-Bob
5130,2023-10-24,Bob,South,14668.56,3,Clothing,4150.32,4889.52,Returning,0.21,Credit Card,Retail,South-Bob
9644,2023-01-19,David,North,123459.48,36,Clothing,2365.42,3429.43,New,0.06,Bank Transfer,Retail,North-David
3075,2023-08-03,David,East,70341.12,16,Clothing,3677.36,4396.32,New,0.24,Credit Card,Retail,East-David
6737,2023-01-31,Bob,East,106586.6,47,Clothing,1682.03,2267.8,Returning,0.26,Credit Card,Retail,East-Bob
7806,2023-01-10,Alice,South,16399.5,30,Food,381.71,546.65,Returning,0.16,Bank Transfer,Online,South-Alice
2876,2023-07-27,Alice,South,202537.44,48,Electronics,3125.24,4219.53,Returning,0.28,Cash,Retail,South-Alice
8103,2023-08-28,David,West,68605.8,20,Electronics,2976.82,3430.29,New,0.2,Credit Card,Retail,West-David
3475,2023-01-05,Charlie,West,1950.76,7,Electronics,217.08,278.68,New,0.28,Cash,Online,West-Charlie
1120,2023-11-13,Charlie,East,90208.6,20,Food,3691.68,4510.43,Returning,0.29,Cash,Online,East-Charlie
6037,2023-12-13,Alice,West,144289.25,35,Furniture,3041.81,4122.55,Returning,0.12,Cash,Online,West-Alice
6387,2023-03-02,Charlie,South,89922.8,20,Electronics,3186.71,4496.14,Returning,0.15,Bank Transfer,Online,South-Charlie
6750,2023-11-04,Alice,West,24579.0,5,Furniture,3651.29,4915.8,Returning,0.05,Credit Card,Retail,West-Alice
8045,2023-03-15,Alice,West,20660.8,20,Furniture,809.46,1033.04,New,0.28,Cash,Online,West-Alice
5253,2023-10-24,Eve,South,138352.86,41,Electronics,2298.71,3374.46,Returning,0.14,Cash,Retail,South-Eve
3204,2023-10-12,Bob,North,103810.0,20,Electronics,3929.81,5190.5,Returning,0.23,Bank Transfer,Retail,North-Bob
7140,2023-01-19,Bob,North,118296.2,22,Clothing,4378.74,5377.1,Returning,0.09,Credit Card,Retail,North-Bob
8345,2023-05-24,David,East,20004.24,34,Food,480.02,588.36,Returning,0.02,Credit Card,Retail,East-David
5885,2023-08-30,Bob,North,9151.1,17,Food,386.82,538.3,New,0.03,Credit Card,Retail,North-Bob
3620,2023-11-20,Alice,South,40287.15,45,Furniture,602.26,895.27,Returning,0.19,Credit Card,Retail,South-Alice
3242,2023-04-21,David,South,144459.0,50,Food,2195.36,2889.18,New,0.05,Bank Transfer,Retail,South-David
8968,2023-11-16,Bob,East,67499.84,16,Clothing,3769.89,4218.74,Returning,0.18,Cash,Online,East-Bob
2431,2023-11-09,Charlie,North,148314.78,27,Furniture,4361.51,5493.14,New,0.21,Credit Card,Online,North-Charlie
5771,2023-11-09,Eve,North,25463.88,6,Food,3102.61,4243.98,Returning,0.1,Credit Card,Online,North-Eve
2688,2023-05-26,Bob,South,64747.62,21,Clothing,2134.75,3083.22,New,0.02,Bank Transfer,Retail,South-Bob
5408,2023-11-13,Alice,West,10069.44,12,Electronics,672.19,839.12,New,0.19,Credit Card,Retail,West-Alice
5010,2023-02-18,Alice,West,206988.6,42,Clothing,3455.56,4928.3,New,0.07,Credit Card,Online,West-Alice
7979,2023-10-01,Eve,West,31977.6,10,Food,2537.25,3197.76,New,0.25,Credit Card,Retail,West-Eve
8299,2023-06-27,Bob,East,82787.2,20,Electronics,3123.54,4139.36,New,0.27,Credit Card,Retail,East-Bob
4054,2023-11-27,Alice,East,51943.06,13,Clothing,3399.28,3995.62,New,0.25,Credit Card,Retail,East-Alice
9794,2023-10-27,David,South,9615.24,12,Furniture,649.59,801.27,Returning,0.18,Bank Transfer,Online,South-David
3021,2023-06-25,Alice,North,29067.17,23,Clothing,935.27,1263.79,Returning,0.24,Credit Card,Retail,North-Alice
3618,2023-12-27,David,South,52388.0,25,Furniture,1606.04,2095.52,Returning,0.08,Bank Transfer,Online,South-David
5408,2023-03-27,Eve,South,129752.4,24,Food,4169.76,5406.35,Returning,0.3,Bank Transfer,Retail,South-Eve
9865,2023-09-15,David,South,254027.95,47,Clothing,4692.98,5404.85,Returning,0.05,Credit Card,Retail,South-David
4898,2023-09-01,Bob,West,179829.0,45,Food,3017.99,3996.2,New,0.27,Credit Card,Online,West-Bob
9634,2023-10-11,Charlie,North,47143.5,10,Electronics,3419.29,4714.35,Returning,0.18,Cash,Retail,North-Charlie
7824,2023-07-24,Alice,East,80978.88,12,Food,4866.04,6748.24,New,0.13,Bank Transfer,Online,East-Alice
4826,2023-08-13,Alice,South,38790.63,27,Food,1269.31,1436.69,Returning,0.19,Credit Card,Online,South-Alice
4332,2023-01-23,Charlie,South,31831.0,20,Food,1380.28,1591.55,New,0.09,Cash,Online,South-Charlie
2248,2023-12-19,Eve,North,15822.39,23,Clothing,462.12,687.93,New,0.13,Credit Card,Online,North-Eve
3418,2023-07-19,Alice,North,15901.44,8,Clothing,1515.32,1987.68,Returning,0.24,Credit Card,Online,North-Alice
1795,2023-01-18,Bob,South,21545.36,4,Food,3879.24,5386.34,Returning,0.05,Credit Card,Retail,South-Bob
5002,2023-05-05,Bob,North,94378.86,18,Food,4165.75,5243.27,Returning,0.29,Credit Card,Retail,North-Bob
8638,2023-07-09,Bob,West,28248.83,23,Furniture,949.35,1228.21,Returning,0.02,Cash,Online,West-Bob
1189,2023-07-18,Eve,South,19229.49,3,Electronics,4333.75,6409.83,New,0.18,Cash,Retail,South-Eve
1776,2023-01-15,Charlie,North,19437.06,3,Clothing,4468.59,6479.02,Returning,0.15,Cash,Online,North-Charlie
1025,2023-04-05,Alice,North,230906.92,34,Furniture,4932.74,6791.38,Returning,0.24,Bank Transfer,Online,North-Alice
3205,2023-09-24,Alice,West,6378.4,8,Electronics,595.46,797.3,New,0.13,Bank Transfer,Retail,West-Alice
7715,2023-04-09,Eve,East,111218.8,23,Clothing,3835.9,4835.6,New,0.28,Credit Card,Retail,East-Eve
8349,2023-02-27,Charlie,South,34041.56,7,Clothing,4109.41,4863.08,New,0.18,Credit Card,Online,South-Charlie
4702,2023-06-05,Eve,West,5058.9,22,Clothing,203.15,229.95,Returning,0.14,Bank Transfer,Retail,West-Eve
5745,2023-03-26,Bob,East,56752.8,26,Electronics,1738.07,2182.8,New,0.09,Credit Card,Retail,East-Bob
2456,2023-05-13,Charlie,West,203255.04,41,Furniture,3960.41,4957.44,New,0.07,Credit Card,Online,West-Charlie
4387,2023-02-12,Bob,North,16699.8,15,Electronics,854.79,1113.32,Returning,0.2,Credit Card,Online,North-Bob
2267,2023-06-16,Eve,West,65301.29,19,Clothing,2582.9,3436.91,New,0.18,Bank Transfer,Retail,West-Eve
4463,2023-06-28,Bob,North,110029.0,38,Electronics,2127.21,2895.5,Returning,0.01,Bank Transfer,Online,North-Bob
3526,2023-06-04,David,East,60510.14,17,Clothing,2949.25,3559.42,Returning,0.01,Bank Transfer,Retail,East-David
1238,2023-03-25,David,East,55035.7,43,Food,912.67,1279.9,New,0.11,Cash,Online,East-David
8599,2023-02-11,Alice,South,58717.62,13,Clothing,3855.52,4516.74,New,0.08,Credit Card,Retail,South-Alice
6788,2023-04-18,Alice,East,245341.5,50,Furniture,3440.99,4906.83,Returning,0.05,Credit Card,Retail,East-Alice
6777,2023-03-11,David,East,119054.61,27,Clothing,3199.31,4409.43,New,0.22,Bank Transfer,Retail,East-David
3802,2023-09-14,Bob,West,16544.22,22,Furniture,628.99,752.01,New,0.07,Credit Card,Online,West-Bob
5042,2023-01-20,Bob,North,51090.2,14,Electronics,2724.15,3649.3,Returning,0.29,Credit Card,Online,North-Bob
3617,2023-01-07,David,East,32109.11,11,Furniture,2560.66,2919.01,Returning,0.16,Cash,Online,East-David
9457,2023-04-17,Charlie,North,21539.88,18,Electronics,861.5,1196.66,New,0.07,Bank Transfer,Online,North-Charlie
5959,2023-11-25,Charlie,East,103743.09,43,Furniture,1643.34,2412.63,New,0.1,Cash,Online,East-Charlie
1598,2023-04-14,Alice,South,112960.5,50,Food,1928.75,2259.21,New,0.29,Credit Card,Online,South-Alice
6707,2023-08-22,David,North,25554.16,8,Clothing,2839.17,3194.27,New,0.04,Credit Card,Retail,North-David
9539,2023-02-21,Alice,East,89681.46,17,Food,3884.24,5275.38,Returning,0.29,Cash,Retail,East-Alice
6383,2023-11-05,Eve,West,19084.8,16,Electronics,810.95,1192.8,New,0.08,Credit Card,Online,West-Eve
9084,2023-11-30,Eve,East,15685.56,33,Clothing,356.09,475.32,New,0.17,Bank Transfer,Retail,East-Eve
7261,2023-07-01,David,West,11516.0,50,Clothing,189.12,230.32,Returning,0.2,Cash,Retail,West-David
2046,2023-06-26,David,West,52367.04,11,Clothing,3280.07,4760.64,New,0.27,Bank Transfer,Online,West-David
2241,2023-07-20,Alice,East,202377.5,50,Food,3301.99,4047.55,New,0.17,Bank Transfer,Online,East-Alice
8843,2023-12-20,Eve,West,94712.46,41,Food,1854.88,2310.06,New,0.1,Bank Transfer,Retail,West-Eve
9051,2023-09-19,David,West,11307.33,27,Clothing,346.1,418.79,Returning,0.25,Bank Transfer,Online,West-David
2748,2023-07-07,David,South,25836.72,6,Food,3126.38,4306.12,Returning,0.17,Cash,Online,South-David
3906,2023-12-31,Eve,North,7591.6,2,Food,3415.49,3795.8,New,0.18,Credit Card,Retail,North-Eve
5748,2023-11-23,Charlie,West,154617.84,24,Clothing,4690.01,6442.41,New,0.04,Cash,Retail,West-Charlie
5550,2023-06-22,Alice,East,38422.0,10,Clothing,3379.38,3842.2,Returning,0.19,Credit Card,Online,East-Alice
6018,2023-06-18,Charlie,West,276601.08,49,Furniture,3920.91,5644.92,Returning,0.18,Bank Transfer,Retail,West-Charlie
3938,2023-12-17,Bob,North,202048.2,45,Electronics,3514.63,4489.96,Returning,0.04,Cash,Retail,North-Bob
7548,2023-07-23,Eve,West,127291.85,35,Electronics,2533.77,3636.91,New,0.04,Credit Card,Retail,West-Eve
8435,2023-08-26,David,South,220400.53,49,Electronics,3509.24,4497.97,New,0.25,Bank Transfer,Online,South-David
4236,2023-11-04,Charlie,South,11713.35,5,Furniture,1655.91,2342.67,New,0.09,Bank Transfer,Online,South-Charlie
9152,2023-04-14,David,North,10543.36,2,Furniture,4295.37,5271.68,Returning,0.12,Bank Transfer,Retail,North-David
8448,2023-12-12,Bob,South,124173.0,45,Furniture,2081.75,2759.4,New,0.02,Bank Transfer,Retail,South-Bob
9430,2023-04-03,Bob,West,121081.3,38,Electronics,2724.42,3186.35,New,0.0,Cash,Retail,West-Bob
8390,2023-02-26,Bob,South,57826.12,22,Electronics,2019.15,2628.46,Returning,0.13,Credit Card,Online,South-Bob
9668,2023-11-30,Bob,North,51146.82,18,Electronics,2536.88,2841.49,New,0.19,Cash,Retail,North-Bob
6401,2023-04-22,Eve,East,64466.46,43,Food,1003.68,1499.22,New,0.28,Bank Transfer,Retail,East-Eve
1127,2023-02-10,Eve,East,19951.44,8,Food,2258.05,2493.93,Returning,0.1,Bank Transfer,Online,East-Eve
8841,2023-03-16,Charlie,West,25065.48,34,Furniture,495.7,737.22,Returning,0.03,Credit Card,Online,West-Charlie
5910,2023-04-15,Alice,West,148883.67,39,Clothing,2778.89,3817.53,Returning,0.15,Cash,Retail,West-Alice
7423,2023-06-09,David,North,1495.26,9,Electronics,133.85,166.14,New,0.11,Credit Card,Retail,North-David
1527,2023-08-25,Charlie,North,26615.25,9,Clothing,2244.63,2957.25,New,0.2,Cash,Online,North-Charlie
1565,2023-02-09,Alice,North,189401.19,33,Furniture,4845.43,5739.43,Returning,0.06,Credit Card,Retail,North-Alice
6170,2023-03-16,Alice,East,104271.44,26,Food,3079.16,4010.44,New,0.22,Credit Card,Online,East-Alice
1421,2023-12-26,Charlie,South,32676.45,15,Clothing,1475.86,2178.43,Returning,0.2,Credit Card,Online,South-Charlie
8344,2023-09-24,Charlie,North,172343.3,38,Electronics,3807.94,4535.35,Returning,0.01,Bank Transfer,Retail,North-Charlie
7783,2023-04-07,Eve,South,12122.4,4,Electronics,2243.58,3030.6,New,0.04,Credit Card,Retail,South-Eve
9967,2023-09-17,David,South,31110.0,25,Electronics,1015.4,1244.4,New,0.14,Credit Card,Retail,South-David
4006,2023-10-03,Alice,North,78466.88,16,Electronics,3774.71,4904.18,New,0.25,Cash,Retail,North-Alice
9286,2023-05-15,Bob,West,25435.92,4,Furniture,4443.75,6358.98,Returning,0.12,Credit Card,Retail,West-Bob
2793,2023-06-29,Eve,South,42380.72,23,Electronics,1457.6,1842.64,Returning,0.22,Credit Card,Online,South-Eve
6923,2023-07-26,Bob,East,52915.1,14,Electronics,2973.38,3779.65,New,0.12,Credit Card,Retail,East-Bob
5227,2023-04-01,Alice,North,17229.24,4,Electronics,3367.55,4307.31,Returning,0.27,Cash,Online,North-Alice
4592,2023-05-12,Charlie,South,67543.04,17,Furniture,2689.87,3973.12,Returning,0.06,Credit Card,Online,South-Charlie
3080,2023-05-03,David,South,228861.48,43,Electronics,4209.0,5322.36,Returning,0.1,Bank Transfer,Online,South-David
5964,2023-09-30,Bob,South,119009.8,28,Clothing,3761.26,4250.35,New,0.23,Cash,Retail,South-Bob
7773,2023-12-14,David,West,13189.39,37,Clothing,250.15,356.47,Returning,0.12,Bank Transfer,Online,West-David
3734,2023-12-13,Bob,South,47038.29,39,Clothing,991.61,1206.11,Returning,0.2,Bank Transfer,Retail,South-Bob
7309,2023-06-11,Charlie,East,178960.41,43,Furniture,3283.62,4161.87,New,0.14,Credit Card,Online,East-Charlie
7105,2023-11-21,Charlie,West,17123.44,8,Clothing,1504.71,2140.43,Returning,0.0,Bank Transfer,Online,West-Charlie
6994,2023-05-27,Eve,West,228068.74,37,Electronics,4851.36,6164.02,New,0.01,Credit Card,Retail,West-Eve
3366,2023-09-24,Alice,North,213683.04,48,Furniture,3040.93,4451.73,New,0.11,Cash,Retail,North-Alice
3842,2023-08-17,Bob,North,43611.75,45,Clothing,727.91,969.15,New,0.29,Credit Card,Retail,North-Bob
3345,2023-09-16,Charlie,North,145844.82,27,Food,4483.4,5401.66,Returning,0.16,Cash,Online,North-Charlie
6309,2023-02-17,David,West,134549.76,37,Clothing,2906.74,3636.48,Returning,0.24,Cash,Online,West-David
6697,2023-10-23,Alice,West,14063.6,20,Clothing,520.97,703.18,Returning,0.18,Credit Card,Retail,West-Alice
7692,2023-03-31,Alice,South,58208.04,18,Food,2354.18,3233.78,New,0.19,Credit Card,Retail,South-Alice
4794,2023-10-04,Bob,West,157905.81,23,Furniture,4964.19,6865.47,New,0.04,Bank Transfer,Online,West-Bob
2735,2023-01-29,Charlie,East,29373.54,6,Food,4160.81,4895.59,Returning,0.1,Credit Card,Online,East-Charlie
7890,2023-10-01,Alice,East,63892.4,22,Furniture,2444.81,2904.2,Returning,0.04,Credit Card,Retail,East-Alice
